timestamp,rtt,jitter
5855698221283,0.316568,0.116295
5855699214970,0.310754,0.005814
5855700230342,0.325661,0.014907
5855701370693,0.435881,0.11022
5855702383843,0.470066,0.034185
5855703320716,0.406956,0.06311
5855704241682,0.335179,0.071777
5855705952913,1.02311,0.687934
5855706207019,0.348235,0.674878
5855707604496,0.629675,0.28144
5855709398447,0.450307,0.179368
5855710271969,0.359438,0.090869
5855711237064,0.329235,0.030203
5855712253473,0.34829,0.019055
5855713595580,0.662767,0.314477
5855714294568,0.38116,0.281607
5855715357050,0.438474,0.057314
5855716279220,0.37229,0.066184
5855717240148,0.334327,0.037963
5855718224650,0.31955,0.014777
5855719393686,0.460733,0.141183
5855720698831,0.785079,0.324346
5855721294099,0.396309,0.38877
5855722240768,0.330291,0.066018
5855723228955,0.320495,0.009796
5855724256178,0.349586,0.029091
5855725550249,0.616026,0.26644
5855726516011,0.606472,0.009554
5855727326534,0.413974,0.192498
5855728290388,0.381438,0.032536
5855729229391,0.325921,0.055517
5855730223652,0.319421,0.0065
5855731400447,0.46777,0.148349
5855732734776,0.82056,0.35279
5855733338766,0.40966,0.4109
5855734234196,0.326513,0.083147
5855735223290,0.31868,0.007833
5855736239310,0.336124,0.017444
5855737400901,0.46901,0.132886
5855738704954,0.791154,0.322144
5855739299166,0.397327,0.393827
5855740281020,0.371957,0.02537
5855741230578,0.321476,0.050481
5855742223394,0.315457,0.006019
5855743408911,0.471529,0.156072
5855744575095,0.658674,0.187145
5855745324787,0.411512,0.247162
5855746235327,0.329439,0.082073
5855747230051,0.325273,0.004166
5855749241795,0.299088,0.026185
5855750409423,0.488806,0.189718
5855751259076,0.349532,0.139274
5855752367335,0.458215,0.108683
5855753244875,0.407178,0.051037
5855754238822,0.329513,0.077665
5855755564651,0.63036,0.300847
5855756537524,0.627138,0.003222
5855757551858,0.629044,0.001906
5855758255569,0.345865,0.283179
5855759261719,0.355402,0.009537
5855760280757,0.37029,0.014888
5855761788657,0.856596,0.486306
5855762841214,0.854912,0.001684
5855763728736,0.669767,0.185145
5855764290578,0.387512,0.282255
5855765283488,0.375679,0.011833
5855766239601,0.332068,0.043611
5855767411989,0.478807,0.146739
5855768589173,0.675619,0.196812
5855769390344,0.470529,0.20509
5855770249571,0.341402,0.129127
5855771252109,0.346457,0.005055
5855773870824,0.933021,0.586564
5855774719384,0.624397,0.308624
5855775250579,0.346883,0.277514
5855776285950,0.37529,0.028407
5855777237397,0.329568,0.045722
5855778222603,0.314439,0.015129
5855779212253,0.306217,0.008222
5855780428751,0.491788,0.185571
5855781718600,0.801228,0.30944
5855782317775,0.403271,0.397957
5855783240370,0.333994,0.069277
5855784272334,0.367123,0.033129
5855785229633,0.325624,0.041499
